,protocol,run config,type,peer,timestamp,direction,TCP payload size,key exchange size,replicate
1807,drivel,L5a,data,bridge,1749391238.849979,downstream,977,,1
1808,drivel,L5a,data,bridge,1749391238.851256,upstream,977,,1
1809,drivel,L5a,data,bridge,1749391238.899569,downstream,0,,1
1810,drivel,L5a,data,bridge,1749391239.663133,downstream,1265,,1
1811,drivel,L5a,data,bridge,1749391239.665010,upstream,1774,,1
1812,drivel,L5a,data,bridge,1749391239.665172,downstream,0,,1
1813,drivel,L5a,data,bridge,1749391239.833742,upstream,869,,1
1814,drivel,L5a,data,bridge,1749391239.833793,downstream,0,,1
1815,drivel,L5a,data,bridge,1749391239.834665,downstream,1105,,1
1816,drivel,L5a,data,bridge,1749391239.839680,upstream,1766,,1
1817,drivel,L5a,data,bridge,1749391239.839725,downstream,0,,1
1818,drivel,L5a,data,bridge,1749391239.974077,downstream,961,,1
1819,drivel,L5a,data,bridge,1749391240.019605,upstream,0,,1
1820,drivel,L5a,data,bridge,1749391240.019827,downstream,1766,,1
1821,drivel,L5a,data,bridge,1749391240.019841,upstream,0,,1
1822,drivel,L5a,data,bridge,1749391240.021931,upstream,1766,,1
1823,drivel,L5a,data,bridge,1749391240.022081,downstream,0,,1
1824,drivel,L5a,data,bridge,1749391240.068199,downstream,1569,,1
1825,drivel,L5a,data,bridge,1749391240.068305,upstream,0,,1
1826,drivel,L5a,data,bridge,1749391240.527494,upstream,1238,,1
1827,drivel,L5a,data,bridge,1749391240.561966,downstream,1856,,1
1828,drivel,L5a,data,bridge,1749391240.562043,upstream,0,,1
1829,drivel,L5a,data,bridge,1749391240.564189,upstream,2356,,1
1830,drivel,L5a,data,bridge,1749391240.564271,downstream,0,,1
1831,drivel,L5a,data,bridge,1749391240.598822,downstream,3220,,1
1832,drivel,L5a,data,bridge,1749391240.598938,upstream,0,,1
1833,drivel,L5a,data,bridge,1749391240.600916,upstream,1265,,1
1834,drivel,L5a,data,bridge,1749391240.631755,downstream,1569,,1
1835,drivel,L5a,data,bridge,1749391240.631784,upstream,0,,1
1836,drivel,L5a,data,bridge,1749391240.631945,upstream,977,,1
1837,drivel,L5a,data,bridge,1749391240.674136,downstream,1569,,1
1838,drivel,L5a,data,bridge,1749391240.674167,upstream,0,,1
1839,drivel,L5a,data,bridge,1749391240.674349,upstream,1247,,1
1840,drivel,L5a,data,bridge,1749391240.719799,downstream,0,,1
1841,drivel,L5a,data,bridge,1749391240.761195,downstream,1774,,1
1842,drivel,L5a,data,bridge,1749391240.761215,upstream,0,,1
1843,drivel,L5a,data,bridge,1749391240.834525,downstream,2389,,1
1844,drivel,L5a,data,bridge,1749391240.834919,upstream,0,,1
1845,drivel,L5a,data,bridge,1749391240.850676,upstream,1265,,1
1846,drivel,L5a,data,bridge,1749391240.850856,downstream,0,,1
1847,drivel,L5a,data,bridge,1749391240.854292,downstream,2036,,1
1848,drivel,L5a,data,bridge,1749391240.854664,upstream,0,,1
1849,drivel,L5a,data,bridge,1749391240.859819,upstream,1649,,1
1850,drivel,L5a,data,bridge,1749391240.859902,downstream,0,,1
1851,drivel,L5a,data,bridge,1749391241.094360,downstream,610,,1
1852,drivel,L5a,data,bridge,1749391241.095436,upstream,1053,,1
1853,drivel,L5a,data,bridge,1749391241.139751,downstream,0,,1
1854,drivel,L5a,data,bridge,1749391241.263375,downstream,1265,,1
1855,drivel,L5a,data,bridge,1749391241.309854,upstream,0,,1
1856,drivel,L5a,data,bridge,1749391241.853727,upstream,1766,,1
1857,drivel,L5a,data,bridge,1749391241.853918,downstream,0,,1
1858,drivel,L5a,data,bridge,1749391241.857037,downstream,1948,,1
1859,drivel,L5a,data,bridge,1749391241.857054,upstream,0,,1
1860,drivel,L5a,data,bridge,1749391241.859132,upstream,1948,,1
1861,drivel,L5a,data,bridge,1749391241.859605,downstream,0,,1
1862,drivel,L5a,data,bridge,1749391242.024297,downstream,1248,,1
1863,drivel,L5a,data,bridge,1749391242.026476,upstream,1248,,1
1864,drivel,L5a,data,bridge,1749391242.069702,downstream,0,,1
1865,drivel,L5a,data,bridge,1749391242.073580,downstream,1871,,1
1866,drivel,L5a,data,bridge,1749391242.073978,upstream,0,,1
1867,drivel,L5a,data,bridge,1749391242.843226,upstream,1569,,1
1868,drivel,L5a,data,bridge,1749391242.843352,downstream,0,,1
1869,drivel,L5a,data,bridge,1749391242.844848,downstream,1784,,1
1870,drivel,L5a,data,bridge,1749391242.844852,upstream,0,,1
1871,drivel,L5a,data,bridge,1749391242.845397,upstream,2036,,1
1872,drivel,L5a,data,bridge,1749391242.845515,downstream,0,,1
1873,drivel,L5a,data,bridge,1749391243.113811,downstream,1105,,1
1874,drivel,L5a,data,bridge,1749391243.115310,upstream,1369,,1
1875,drivel,L5a,data,bridge,1749391243.159754,downstream,0,,1
1876,drivel,L5a,data,bridge,1749391243.221716,downstream,1871,,1
1877,drivel,L5a,data,bridge,1749391243.222113,upstream,0,,1
1878,drivel,L5a,data,extIP,1749391240.303254,upstream,0,,1
1879,drivel,L5a,data,extIP,1749391240.319430,downstream,0,,1
1880,drivel,L5a,data,extIP,1749391240.319465,upstream,0,,1
1881,drivel,L5a,data,extIP,1749391240.321013,upstream,517,,1
1882,drivel,L5a,data,extIP,1749391240.321748,downstream,0,,1
1883,drivel,L5a,data,extIP,1749391240.339361,downstream,1448,,1
1884,drivel,L5a,data,extIP,1749391240.339387,upstream,0,,1
1885,drivel,L5a,data,extIP,1749391240.339457,downstream,1381,,1
1886,drivel,L5a,data,extIP,1749391240.339461,upstream,0,,1
1887,drivel,L5a,data,extIP,1749391240.340820,upstream,80,,1
1888,drivel,L5a,data,extIP,1749391240.340923,upstream,46,,1
1889,drivel,L5a,data,extIP,1749391240.340937,upstream,49,,1
1890,drivel,L5a,data,extIP,1749391240.340947,upstream,35,,1
1891,drivel,L5a,data,extIP,1749391240.340969,upstream,72,,1
1892,drivel,L5a,data,extIP,1749391240.341617,downstream,0,,1
1893,drivel,L5a,data,extIP,1749391240.341627,downstream,0,,1
1894,drivel,L5a,data,extIP,1749391240.341632,downstream,0,,1
1895,drivel,L5a,data,extIP,1749391240.341636,downstream,0,,1
1896,drivel,L5a,data,extIP,1749391240.341640,downstream,0,,1
1897,drivel,L5a,data,extIP,1749391240.357400,downstream,553,,1
1898,drivel,L5a,data,extIP,1749391240.357516,upstream,31,,1
1899,drivel,L5a,data,extIP,1749391240.358285,downstream,0,,1
1900,drivel,L5a,data,extIP,1749391240.462710,downstream,376,,1
1901,drivel,L5a,data,extIP,1749391240.463265,upstream,24,,1
1902,drivel,L5a,data,extIP,1749391240.463437,upstream,0,,1
1903,drivel,L5a,data,extIP,1749391240.464955,downstream,0,,1
1904,drivel,L5a,data,extIP,1749391240.464984,downstream,0,,1
1905,drivel,L5a,data,extIP,1749391240.483499,downstream,0,,1
1906,drivel,L5a,data,extIP,1749391240.483521,upstream,0,,1
1907,drivel,L3a,handshake,bridge,1749391103.001443,upstream,2738,2738,1
1908,drivel,L3a,handshake,bridge,1749391103.004965,downstream,1197,1152,1
1909,drivel,L3a,data,bridge,1749391103.005677,upstream,1213,,1
1910,drivel,L3a,data,bridge,1749391103.008698,downstream,2287,,1
1911,drivel,L3a,data,bridge,1749391103.008807,upstream,0,,1
1912,drivel,L3a,data,bridge,1749391103.010106,upstream,212,,1
1913,drivel,L3a,data,bridge,1749391103.010531,downstream,1160,,1
1914,drivel,L3a,data,bridge,1749391103.010704,upstream,433,,1
1915,drivel,L3a,data,bridge,1749391103.010895,downstream,1325,,1
1916,drivel,L3a,data,bridge,1749391103.059458,upstream,0,,1
1917,drivel,L3a,data,bridge,1749391103.059611,downstream,3268,,1
1918,drivel,L3a,data,bridge,1749391103.059643,upstream,0,,1
1919,drivel,L3a,data,bridge,1749391103.061293,upstream,2615,,1
1920,drivel,L3a,data,bridge,1749391103.061442,downstream,0,,1
1921,drivel,L3a,data,bridge,1749391103.062377,downstream,1733,,1
1922,drivel,L3a,data,bridge,1749391103.062381,upstream,0,,1
1923,drivel,L3a,data,bridge,1749391103.069668,upstream,2572,,1
1924,drivel,L3a,data,bridge,1749391103.069815,downstream,0,,1
1925,drivel,L3a,data,bridge,1749391103.070437,downstream,2028,,1
1926,drivel,L3a,data,bridge,1749391103.070527,upstream,0,,1
1927,drivel,L3a,data,bridge,1749391103.119551,downstream,1733,,1
1928,drivel,L3a,data,bridge,1749391103.119608,upstream,0,,1
1929,drivel,L3a,data,bridge,1749391103.984214,upstream,1251,,1
1930,drivel,L3a,data,bridge,1749391103.985169,downstream,1045,,1
1931,drivel,L3a,data,bridge,1749391103.990030,upstream,1616,,1
1932,drivel,L3a,data,bridge,1749391103.990038,downstream,1881,,1
1933,drivel,L3a,data,bridge,1749391103.990069,downstream,0,,1
1934,drivel,L3a,data,bridge,1749391103.990091,upstream,0,,1
1935,drivel,L3a,data,bridge,1749391103.999780,upstream,1124,,1
1936,drivel,L3a,data,bridge,1749391104.000799,downstream,2048,,1
1937,drivel,L3a,data,bridge,1749391104.000978,upstream,0,,1
1938,drivel,L3a,data,bridge,1749391104.289415,downstream,1259,,1
1939,drivel,L3a,data,bridge,1749391104.290606,upstream,1769,,1
1940,drivel,L3a,data,bridge,1749391104.290698,downstream,0,,1
1941,drivel,L3a,data,bridge,1749391104.336728,downstream,1548,,1
1942,drivel,L3a,data,bridge,1749391104.336791,upstream,0,,1
1943,drivel,L3a,data,bridge,1749391104.383531,downstream,1548,,1
1944,drivel,L3a,data,bridge,1749391104.383550,upstream,0,,1
1945,drivel,L3a,data,bridge,1749391104.988655,upstream,1660,,1
1946,drivel,L3a,data,bridge,1749391104.989065,downstream,0,,1
1947,drivel,L3a,data,bridge,1749391104.994756,downstream,1660,,1
1948,drivel,L3a,data,bridge,1749391104.994828,upstream,0,,1
1949,drivel,L3a,data,bridge,1749391104.996525,upstream,839,,1
1950,drivel,L3a,data,bridge,1749391104.998335,downstream,1881,,1
1951,drivel,L3a,data,bridge,1749391104.998600,upstream,0,,1
1952,drivel,L3a,data,bridge,1749391105.984655,upstream,1929,,1
1953,drivel,L3a,data,bridge,1749391105.984945,downstream,0,,1
1954,drivel,L3a,data,bridge,1749391105.986837,downstream,2028,,1
1955,drivel,L3a,data,bridge,1749391105.987041,upstream,0,,1
1956,drivel,L3a,data,bridge,1749391105.987766,upstream,609,,1
1957,drivel,L3a,data,bridge,1749391105.988338,downstream,1167,,1
1958,drivel,L3a,data,bridge,1749391106.029182,upstream,0,,1
1959,drivel,L3a,data,bridge,1749391106.654525,upstream,1874,,1
1960,drivel,L3a,data,bridge,1749391106.654660,downstream,0,,1
1961,drivel,L3a,data,bridge,1749391106.984408,upstream,937,,1
1962,drivel,L3a,data,bridge,1749391106.985614,downstream,1548,,1
1963,drivel,L3a,data,bridge,1749391106.985653,upstream,0,,1
1964,drivel,L3a,data,bridge,1749391106.990145,upstream,729,,1
1965,drivel,L3a,data,bridge,1749391106.997405,downstream,1644,,1
1966,drivel,L3a,data,bridge,1749391106.997448,upstream,0,,1
1967,drivel,L3a,data,bridge,1749391107.000706,upstream,2518,,1
1968,drivel,L3a,data,bridge,1749391107.000824,downstream,0,,1
1969,drivel,L3a,data,bridge,1749391107.230095,downstream,609,,1
1970,drivel,L3a,data,bridge,1749391107.231708,upstream,1804,,1
1971,drivel,L3a,data,bridge,1749391107.232076,downstream,0,,1
1972,drivel,L3a,data,bridge,1749391107.307173,downstream,1036,,1
1973,drivel,L3a,data,bridge,1749391107.349199,upstream,0,,1
1974,drivel,L3a,data,bridge,1749391107.349372,downstream,2896,,1
1975,drivel,L3a,data,bridge,1749391107.349398,upstream,0,,1
1976,drivel,L3a,data,bridge,1749391107.349411,downstream,1045,,1
1977,drivel,L3a,data,bridge,1749391107.349413,upstream,0,,1
1978,drivel,L3a,data,bridge,1749391107.351451,upstream,869,,1
1979,drivel,L3a,data,bridge,1749391107.359848,upstream,2083,,1
1980,drivel,L3a,data,bridge,1749391107.359923,downstream,0,,1
1981,drivel,L3a,data,bridge,1749391107.697986,downstream,1350,,1
1982,drivel,L3a,data,bridge,1749391107.699706,upstream,1017,,1
1983,drivel,L3a,data,bridge,1749391107.749298,downstream,0,,1
1984,drivel,L3a,data,bridge,1749391107.880022,downstream,1548,,1
1985,drivel,L3a,data,bridge,1749391107.880035,upstream,0,,1
1986,drivel,L3a,data,bridge,1749391107.981870,upstream,2036,,1
1987,drivel,L3a,data,bridge,1749391107.981955,downstream,0,,1
1988,drivel,L3a,data,bridge,1749391107.983305,downstream,1644,,1
1989,drivel,L3a,data,bridge,1749391107.983351,upstream,0,,1
1990,drivel,L3a,data,bridge,1749391107.984171,upstream,1325,,1
1991,drivel,L3a,data,bridge,1749391108.029410,downstream,0,,1
1992,drivel,L3a,data,bridge,1749391108.103699,downstream,1601,,1
1993,drivel,L3a,data,bridge,1749391108.103706,upstream,0,,1
1994,drivel,L3a,data,bridge,1749391108.104555,upstream,1095,,1
1995,drivel,L3a,data,bridge,1749391108.104606,downstream,0,,1
1996,drivel,L3a,data,bridge,1749391108.153888,downstream,1548,,1
1997,drivel,L3a,data,bridge,1749391108.153893,upstream,0,,1
1998,drivel,L3a,data,bridge,1749391108.154393,upstream,1124,,1
1999,drivel,L3a,data,bridge,1749391108.154430,downstream,0,,1
2000,drivel,L3a,data,bridge,1749391108.242913,downstream,1017,,1
2001,drivel,L3a,data,bridge,1749391108.289353,upstream,0,,1
2002,drivel,L3a,data,bridge,1749391108.984884,upstream,1088,,1
2003,drivel,L3a,data,bridge,1749391108.984991,downstream,0,,1
2004,drivel,L3a,data,bridge,1749391108.986076,downstream,1160,,1
2005,drivel,L3a,data,bridge,1749391108.986082,upstream,0,,1
2006,drivel,L3a,data,bridge,1749391108.990379,upstream,634,,1
2007,drivel,L3a,data,bridge,1749391108.991104,downstream,1548,,1
2008,drivel,L3a,data,bridge,1749391108.991141,upstream,0,,1
2009,drivel,L3a,data,bridge,1749391109.995937,upstream,635,,1
2010,drivel,L3a,data,bridge,1749391109.997811,downstream,1874,,1
2011,drivel,L3a,data,bridge,1749391109.998026,upstream,0,,1
2012,drivel,L3a,data,bridge,1749391109.999042,upstream,1929,,1
2013,drivel,L3a,data,bridge,1749391109.999278,downstream,0,,1
2014,drivel,L3a,data,bridge,1749391110.245970,downstream,1298,,1
2015,drivel,L3a,data,bridge,1749391110.246595,upstream,583,,1
2016,drivel,L3a,data,bridge,1749391110.287163,downstream,0,,1
2017,drivel,L3a,data,bridge,1749391110.355025,downstream,972,,1
2018,drivel,L3a,data,bridge,1749391110.397100,upstream,0,,1
2019,drivel,L3a,data,bridge,1749391110.993464,upstream,1733,,1
2020,drivel,L3a,data,bridge,1749391110.993549,downstream,0,,1
2021,drivel,L3a,data,bridge,1749391110.994826,downstream,1036,,1
2022,drivel,L3a,data,bridge,1749391110.994836,upstream,0,,1
2023,drivel,L3a,data,bridge,1749391110.995675,upstream,1644,,1
2024,drivel,L3a,data,bridge,1749391110.995747,downstream,0,,1
2025,drivel,L3a,data,bridge,1749391111.148187,downstream,609,,1
2026,drivel,L3a,data,bridge,1749391111.149904,upstream,1554,,1
2027,drivel,L3a,data,bridge,1749391111.150046,downstream,0,,1
2028,drivel,L3a,data,bridge,1749391111.207996,downstream,583,,1
2029,drivel,L3a,data,bridge,1749391111.257234,upstream,0,,1
2030,drivel,L3a,data,extIP,1749391106.414893,upstream,0,,1
2031,drivel,L3a,data,extIP,1749391106.433300,downstream,0,,1
2032,drivel,L3a,data,extIP,1749391106.433334,upstream,0,,1
2033,drivel,L3a,data,extIP,1749391106.435076,upstream,517,,1
2034,drivel,L3a,data,extIP,1749391106.435535,downstream,0,,1
2035,drivel,L3a,data,extIP,1749391106.453759,downstream,1448,,1
2036,drivel,L3a,data,extIP,1749391106.453785,upstream,0,,1
2037,drivel,L3a,data,extIP,1749391106.453824,downstream,1381,,1
2038,drivel,L3a,data,extIP,1749391106.453828,upstream,0,,1
2039,drivel,L3a,data,extIP,1749391106.455260,upstream,80,,1
2040,drivel,L3a,data,extIP,1749391106.455367,upstream,46,,1
2041,drivel,L3a,data,extIP,1749391106.455410,upstream,49,,1
2042,drivel,L3a,data,extIP,1749391106.455424,upstream,35,,1
2043,drivel,L3a,data,extIP,1749391106.455447,upstream,72,,1
2044,drivel,L3a,data,extIP,1749391106.456026,downstream,0,,1
2045,drivel,L3a,data,extIP,1749391106.456067,downstream,0,,1
2046,drivel,L3a,data,extIP,1749391106.456073,downstream,0,,1
2047,drivel,L3a,data,extIP,1749391106.456076,downstream,0,,1
2048,drivel,L3a,data,extIP,1749391106.456080,downstream,0,,1
2049,drivel,L3a,data,extIP,1749391106.470912,downstream,553,,1
2050,drivel,L3a,data,extIP,1749391106.471058,upstream,31,,1
2051,drivel,L3a,data,extIP,1749391106.471752,downstream,0,,1
2052,drivel,L3a,data,extIP,1749391106.574436,downstream,376,,1
2053,drivel,L3a,data,extIP,1749391106.575257,upstream,24,,1
2054,drivel,L3a,data,extIP,1749391106.575503,upstream,0,,1
2055,drivel,L3a,data,extIP,1749391106.577389,downstream,0,,1
2056,drivel,L3a,data,extIP,1749391106.577429,downstream,0,,1
2057,drivel,L3a,data,extIP,1749391106.595501,downstream,0,,1
2058,drivel,L3a,data,extIP,1749391106.595531,upstream,0,,1
